product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2060488619,5,Baranggg baruuuuuuu sampeeeeee,1776913218,Hari ini,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2060468760,5,Barang sudah sampai..ok.. charger berfungsi dengan baik.. recommended seller pengiriman cepat,1776912558,Hari ini,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2059425290,5,Barang bagus mantap saya suka sekali,1776850609,1 hari lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2058914917,5,Ok mantap sesuai dengan kebutuhan terimakasih buat toko nya👌👌👌 Semoga awet alhamdulillah barang nya berfungsi dengan baik,1776834897,1 hari lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2057599179,5,Bagus,1776762913,2 hari lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2056718672,1,"mending jangan beli deh, pas nyampe kepala charger nya ga berfungsi, rugi dong saya",1776730134,2 hari lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2052248973,5,Bagus sekali berfungsi dengan baik,1776489180,5 hari lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2049460936,1,Baru sekali di pakai langsung rusak,1776339647,1 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2047485277,4,Ok,1776246519,1 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2046340437,5,Barang bagus sesuai pesanan pengisian cepat dan kurir pun ramah,1776187208,1 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2045746526,2,Bagus,1776161001,1 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2043949331,4,Blum d coba muda&#34;han ok,1776070849,1 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2042248725,1,Jelek.bngt anjir masak ga berfungsi mana lobangnya ga masuk sekali masuk malah patah di dlm,1775981070,1 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2037245210,5,Paket diterima mksh..,1775709352,2 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2036820377,5,Top,1775691902,2 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2033230256,5,Bagus banget keren banget,1775492743,2 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2030947634,1,Barang jelek buat ngeces g masuk masuk ngecas lama tapi baterai malah habis,1775382073,2 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2029833786,3,kepala charger nya gak berfungsi,1775308115,2 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2029510695,5,Performa: bagus,1775295908,2 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2028869963,5,Bagus sesuai,1775271908,2 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2024306311,1,"Kejernihan lensa: Kurang
Kualitas pengerjaan: Jelek",1775030050,3 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2024069460,3,"Kualitas pengerjaan: Baru beli udah gak bisa di pakek cager nya baru nyampek udah rusak, nyesel aku beli di toko ini, sebelum di kirim coba dulu kek,",1775021500,3 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2023871625,5,Barang sesuai pesanan.... Keadaan normal langsung coba,1775015047,3 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2021485921,3,Alhamdulillah paketnya udah aku Terima. terimakasih ya seller barang nya reel sesuai.,1774875155,3 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2020081647,1,Packing rusak semua,1774822916,3 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2019802319,5,Bekerja dgn baik semoga awet makasi semuanya,1774792692,3 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2018748943,5,"Barang bagus, cepat sampai, cocok, 👍.",1774757244,3 minggu lalu,MICRO,False,Eko,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2017262147,5,kemasan rapi 🥰,1774679356,3 minggu lalu,MICRO,False,Reviotica,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2016999578,5,worth to buy :),1774671108,3 minggu lalu,MICRO,False,AndraZeroX,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2016489261,5,Gak ori,1774629581,3 minggu lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2016053102,5,Barang bagus dan berkualitas dan berfungsi dengan baik,1774611527,3 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2015844710,5,semoga awetttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttttytttttttt,1774605635,3 minggu lalu,MICRO,False,Jumali,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2015786340,5,"Berfungsi dg baik,,,trimakasih toko nya sukses trus kurir nya baik",1774603793,3 minggu lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2015476874,5,Bgus,1774593546,3 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2013716938,5,"sayaa sukaa sama produk nyaa,baguss bgttt ,cepattt ngsiii jugaaaa gongggg bgttt ihhh 
tapiii sayanggg nyaa pengiriman agaa lamaa tapiii itss okeyyy gapapa sayaaa sukaa bgttt samaa barangg nyaaa",1774505155,4 minggu lalu,TYPE C,True,Anonymous,0,True,True,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2012514096,5,pengisiannya cepat dan kualitasnya sangat bagus,1774429978,4 minggu lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2011495741,1,"barang yang di pesan beda dengan yang datang, pesan charger TYPE C yang datang charger lain",1774358461,1 bulan lalu,TYPE C,True,Anonymous,1,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2008661059,5,"Pesanan sdah sampai
Bagus batrei CPT banget full nya",1774066569,1 bulan lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,2007074329,2,saya pesanya yang type C kok yang dateng yang micro?,1773926848,1 bulan lalu,TYPE C,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1999022730,5,joooos,1773592056,1 bulan lalu,MICRO,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1996613256,5,Ukuran pas,1773517473,1 bulan lalu,,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1991613553,3,Baru dicoba udh gak bisa dipkek,1773369749,1 bulan lalu,MICRO,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1987845414,5,Kualitas pengerjaan: Cepat pengisiannya sangat membantu,1773242602,1 bulan lalu,,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1987500806,4,Oke baik,1773234585,1 bulan lalu,,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1986819208,5,"𝑩𝒂𝒈𝒖𝒔 𝑏𝑎𝑛𝑔𝑒𝑡, 𝑘𝑢𝑎𝑙𝑖𝑡𝑎𝑠 𝑏𝑎𝑖𝑘, 𝑐𝑜𝑐𝑜𝑘",1773220928,1 bulan lalu,,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1986648691,3,"Kejernihan lensa: Bagus sih cmn gk masuk di hp
Kualitas pengerjaan: Baguss tapi ya gk tau mmgkin bukm ori",1773216992,1 bulan lalu,,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1983205642,5,Woke,1773118803,1 bulan lalu,,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1981237030,5,"Kejernihan lensa: Standar
Kualitas pengerjaan: Pengisian standar
Performa: Bagus
Trims seler...",1773053395,1 bulan lalu,Default,True,Anonymous,0,True,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1977521802,1,Toko kek anjing&#39; kirim casnya udah mati ga usah pada beli,1772950564,1 bulan lalu,Default,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1974508463,5,Berfungsi semoga awet,1772860560,1 bulan lalu,Default,True,Anonymous,0,False,False,
Charger Realm3 Original Realm3 X 2 3 5 C1 C2 3Pro 5Pro 2A Micro Usb 1729596762899254178,1973476622,4,bagus,1772825731,1 bulan lalu,Default,True,Anonymous,0,False,False,
