product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,2059030600,5,Puas,1776838622,3 minggu lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,2032714447,5,"Produknya bagus dan sangat murah utk 2 L, cepat juga pengirimannya",1775471609,1 bulan lalu,,False,Tian,0,True,False,Terima kasih telah berbelanja di House Of Organix. Bagikan link toko kami https://www.tokopedia.com/houseoforganix kepada teman-teman Anda dan favoritkan Toko kami untuk terus update mengenai stok dan produk terbaru
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1685003714,5,Kualitas produk: Bagus,1758276454,7 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1683174248,5,Itu,1758184865,7 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1670020802,5,Barang da sampai y,1757476533,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1662855185,5,Kualitas produk: 👍,1757065714,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1660676055,5,Bagus,1756958888,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1654989732,5,sudah sampai.,1756651673,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1650675903,4,q,1756388473,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1650482102,5,Kualitas produk: Baik,1756380584,8 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1555214414,5,"Alhamdulillah minyaknya sudah sampai,",1751624117,10 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1550212938,5,Mantap,1751392962,10 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1518656307,5,Cepet bngt nyampek nya seneng bngt deh beneran,1749738741,11 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1512906341,5,bagus,1749496125,11 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1497942990,5,bagus,1748801871,11 bulan lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1443660471,5,Original murahh,1746780222,Lebih dari 1 tahun lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,1405091821,5,"Packing nya rapih, aman dan double Buble wrap. Thanks seller, sukses selalu :)",1745584026,Lebih dari 1 tahun lalu,Default,True,Anonymous,0,False,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,969594298,5,pengiriman cepat. packing rapi dan aman. suka belanja disini. ..👍👍,1701278212,Lebih dari 1 tahun lalu,,False,Lili,0,True,False,Terima kasih telah berbelanja di House Of Organix. Bagikan link toko kami https://www.tokopedia.com/houseoforganix kepada teman-teman Anda dan favoritkan Toko kami untuk terus update mengenai stok dan produk terbaru
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,625600364,5,"pengiriman amam padahal jarak jauh , thanks seller",1647521686,Lebih dari 1 tahun lalu,,True,Anonymous,0,True,False,
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,616971647,5,"packing nya rapi aman di bungkus dg plastik dan di lapisi bubble wrap dan pakai box. barang di terima sesuai pesanan. mau coba minyak goreng kelapa moga moga suka. kalau cocok nanti mau beli lagi.
 dpt bonus goodiebag. terima kasih.",1646649720,Lebih dari 1 tahun lalu,,False,Lili,0,True,False,Terima kasih telah berbelanja di House Of Organix. Bagikan link toko kami https://www.tokopedia.com/houseoforganix kepada teman-teman Anda dan favoritkan Toko kami untuk terus update mengenai stok dan produk terbaru
Kara Coconut Oil Minyak Goreng Kelapa 1 Liter Untuk,528584708,5,packingan&#39;y rapi dan bubble wrap&#39;y cukup tebal 👍,1637432618,Lebih dari 1 tahun lalu,,True,Anonymous,0,False,False,Terima kasih telah berbelanja di House Of Organix. Bagikan link toko kami https://www.tokopedia.com/houseoforganix kepada teman-teman Anda dan favoritkan Toko kami untuk terus update mengenai stok dan produk terbaru
