product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060941743,1,Sip kaosnya,1776928131,Hari ini,COKSU+ABU MUDA - L,True,Anonymous,0,False,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060900402,5,Sangatttt memuaskan... Barang bagus tebel halus GK trawang ...,1776926591,Hari ini,ALMOND+KUNING - L,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060854486,5,Bagus,1776924926,Hari ini,ABU MUDA+TOSCA - XL,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060854099,5,Baru sampai bagus lumayan tebal,1776924911,Hari ini,ABU MUDA+TOSCA - XL,True,Anonymous,0,False,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060806446,5,Warna menarik bahan halus jahitan rapi cocok di kantong,1776923192,Hari ini,ABU MUDA+TOSCA - XXXL,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060615988,5,Sesuai,1776917264,Hari ini,TOSCA+COKPOL - XXXL,True,Anonymous,0,False,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060573305,5,"Barang bagus,rapi jahitan ok bahannya adem pas ukuranya diaku",1776915909,Hari ini,KUNING+WARDAH - M,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060558557,5,Bahan nya bagus banget gak tipis,1776915430,Hari ini,PUTIH+HITAM - XL,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060552427,5,"Kualitas produk: Baik sangat keren,bahan tebal,lembut",1776915240,Hari ini,DUSTY+COKSU - XL,True,Anonymous,0,True,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060512906,5,Bahan bagus tebal,1776913993,Hari ini,COKSU+ABU MUDA - L,True,Anonymous,0,False,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060507389,5,Bahan nya sgt bagus,1776913815,Hari ini,PUTIH+HITAM - M,True,Anonymous,0,False,False,
Paket Isi 2Pcs 50Rb Kaos Distro Motif Simple Cocok Untuk Pria Dan Wanita Motif Random,2060489853,5,"Bahannya bagus.. adem,gak bikin gerah...",1776913254,Hari ini,BIRU MUDA+DUSTY - L,True,Anonymous,0,True,False,
