product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1887505648,5,baik,1769405439,3 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1887504917,5,Kualitas produk: sangat baik,1769405413,3 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1887504212,5,Kualitas produk: mantap,1769405388,3 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1887503576,5,Kualitas produk: sangat baik,1769405368,3 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1851339436,5,Bagus packingan rapi,1767576888,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1846946556,5,Barang datang dengan baik,1767337826,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829915906,5,oke,1766469177,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829915389,5,ok,1766469157,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829914950,5,bagus,1766469140,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829911744,5,pengiriman cepat,1766469006,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829478382,5,memuaskan,1766453604,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1829477897,5,memuaskan,1766453581,4 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1818552536,5,"Barang datang sesuai, pengiriman cepat. Pesan langsung kirim",1765890351,5 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1818551529,5,Kualitas produk: Barang datang sesuai deskripsi,1765890317,5 bulan lalu,Default,True,Anonymous,0,False,False,
Minyak Goreng Sunco 2 Liter X 6 Pcs 1 Dus Isi 6 Pcs,1818550818,5,"Kualitas produk: Barang sesuai, mantap",1765890291,5 bulan lalu,Default,True,Anonymous,0,False,False,
