product_name,id,rating,message,date,timestamp,variant,is_anonymous,username,total_likes,has_image,has_video,seller_reply
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2096835964,5,"Aroma: -
Bahan: lembut
Kebersihan: good
500+220 3ply tebel asli harga ny lg promo lgsg ambil",1778686981,1 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2096633347,5,bagussssss,1778677681,1 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2095610890,5,Bahan: tebal dan menyerap dengan baik,1778645266,1 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,True,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2095125044,5,Tissue y lembut bersih ga mudah sobek terima kasih,1778617226,2 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2094259395,5,"Aroma: Wangi
Bahan: Lembut lebih tebal
Kebersihan: Terjaga
Karakteristik: Oke",1778570629,2 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2093935197,5,Paseo Memamg Tissu Favorit sy Halus Tebal &amp; Lembut,1778558470,2 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2093788462,5,Ga bakalan pindah kelain hati,1778553441,2 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2093591093,5,"Aroma: Wang
Bahan: Lembut
Kebersihan: Sangat bersih
Karakteristik: Elegant",1778544009,2 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2093435219,5,mksh sdh dtrm dg baik,1778518377,3 hari lalu,240 Sheets x 1 Pack,False,Kantjana,0,False,False,Halo Kak. Terimakasih sudah memberikan Ulasan Positif dan Bintang bagi kami. Kami selalu berusaha bekerja keras untuk memenuhi keinginan customer setia. Stay Safe and Healthy ya kak 😊
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2092118046,5,"bagus , 
terima kasih aa kurir",1778470031,3 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2091991076,5,Mantap,1778465829,3 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2091923923,5,Bahan: Tebal,1778463425,3 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2091371239,5,"Yes dapat harga promo dong 48 ribu dapet 3 bal tisu mana tebel ba banget tisu ny, maap Poto TDK sesuai krna barang sudah d pakai",1778417606,4 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2090832708,5,"Aroma: Gak ada aroma
Bahan: Lumayan lembut tidak terlalu kasar",1778398159,4 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2090741714,4,"Aroma: Tidak beraroma
Bahan: Tebal 3 ply
Kebersihan: Bersih
Karakteristik: Bagus isi 500+220
Jadi bisa dipergunakan buat sehari²

Tapi sayangnya pembuka tisue sudah agak terbuka ..🙏",1778394687,4 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2090488907,5,"Barang sampai di tujuan dengan aman, dapat harga yang lagi diskon jadi hemat di dompet👍🏽👍🏽👍🏽",1778386144,4 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,Halo Kak. Terimakasih sudah memberikan Ulasan Positif dan Bintang bagi kami. Kami selalu berusaha bekerja keras untuk memenuhi keinginan customer setia. Stay Safe and Healthy ya kak 😊
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2089891931,5,"Bahan: Ok
Kebersihan: Ok",1778338206,5 hari lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2089415919,5,"Makasih banyak buat kurirnya Ramah banget, pakenya lumayan cepat datang, dan sesuai pesanan saya, jangan ragukan cod di toko ini lumayan mantul banget",1778320145,5 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2089197744,5,"Tisu nya tebal,, bagus👍👍👍lembut.",1778312561,5 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2088539175,5,"Aroma: Gak ada
Bahan: Tebel
Kebersihan: Bersih
Karakteristik: Bagus",1778289885,5 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2088180109,5,"Oke, next beli lagi",1778251665,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2087680864,5,Sesuai iklan,1778234781,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2087336855,5,"Aroma: Tdk ada aromanya
Bahan: Lembut tenal
Kebersihan: Bersih
Karakteristik: Lembut buat wajah dan tebal dan tdk mudah sobek",1778223141,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2087118546,5,"Aroma: Normal
Bahan: Halus, lembut😁
Kebersihan: Bgus
Karakteristik: Nyaman",1778215944,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2087109937,5,"Bahan: Tebal
Bagus.. sesuai dengan foto.. harga jauh lebih murah",1778215693,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2086756352,5,"Bahan: Lembut tebal
Kebersihan: Baik
Karakteristik: Lembut",1778205137,6 hari lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2085764633,5,"Aroma: Wangi
Bahan: Halus dan lembut enak dipakai
Kebersihan: Buat bersihin muka dll
Karakteristik: Lembutttttttttt",1778147918,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2085747855,5,"Bahan: Lembuttt
Aroma: Wangii
Beli tisu ini harga murah dan kualitas bagus",1778147409,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2085193404,4,Barang pas datang sesuai ada 3pack cuma yg paling bawah saat dicek sudah kebuka seperti itu. Sayang banget ada kerusakan sedikit,1778130698,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2085150004,3,"Kecewa, krna barang yg saya terima dlm keadaan sdh terbuka dan robek, dan sebelumnya maaf gk sempat di videokan",1778129484,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2085036481,5,Sesuai pesanan cepett nyampenya dpet hrga murce,1778126470,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2084755071,5,"Bahan: lumayan lembut
Kebersihan: bersih
cocok untuk wajah",1778118002,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2084744639,5,"Mantaap sesuai pesanan,iai lebih banyak.",1778117549,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2084410219,5,"keren banget toko ini, udah pesen berkali kali, tokonya amanah banget, datang selalu cepat dan tepat 😍😍
Aroma: wangi
Bahan: lembut banget
Kebersihan: sangat bersih",1778082192,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2084328070,5,Sesuai terimakasih,1778078161,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2084071825,5,"kondisi diterima baik
produk sesuai harapan
istimewa",1778069609,1 minggu lalu,240 Sheets x 5 Packs,False,didiet,0,False,False,Halo Kak. Terimakasih sudah memberikan Ulasan Positif dan Bintang bagi kami. Kami selalu berusaha bekerja keras untuk memenuhi keinginan customer setia. Stay Safe and Healthy ya kak 😊
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2083939307,5,Paketan sampai dengan baik,1778066079,1 minggu lalu,240 Sheets x 5 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2083727253,5,Terimakasih,1778060520,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2083227374,5,Sesuai di foto,1778044819,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2083201338,5,Bagus besar tinggi tisunya juga murah,1778044074,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2083101989,4,"Packaging aman, sayang wkt dtg tissunya sdh kebuka semua.",1778041669,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2082967659,5,Barang nya bagus dan datang tidak penyok,1778038079,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2082748209,4,"Dari 40 pcs, kurang 3 pcs tissuenya. Direrima cuman 37 pcs doang.",1778030420,1 minggu lalu,240 Sheets x 40 Packs,True,Anonymous,0,True,False,Halo Kak. Terimakasih sudah memberikan Ulasan Positif dan Bintang bagi kami. Kami selalu berusaha bekerja keras untuk memenuhi keinginan customer setia. Stay Safe and Healthy ya kak 😊
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2082009007,5,"bagus, lembut dan tebal
gede banget lagi warnanya pink💖💖",1777979109,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2081564441,5,"Seller ramah dan gercep, proses dan pengemasan cepat, packing aman, produk bagus, udah langganan di Seller ini, pelayanannya selalu memuaskan, tks seller, kurir dan tokped.",1777965221,1 minggu lalu,240 Sheets x 1 Pack,False,Haris,0,True,False,Halo Kak. Terimakasih sudah memberikan Ulasan Positif dan Bintang bagi kami. Kami selalu berusaha bekerja keras untuk memenuhi keinginan customer setia. Stay Safe and Healthy ya kak 😊
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2079859993,5,"Pengiriman cepat
Cuman paketnya agak sobek sedikit mungkin karena dilempar lempar",1777883628,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2079674722,5,"Aroma: wangi
Bahan: lembut
Kebersihan: 100%
Karakteristik: lembut, wangi, tebal
sukakk, next order lagi",1777877674,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2079333677,4,👍👍👍,1777867524,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2079261802,5,Bahan: Tebal,1777865570,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2078151355,5,Bagus pengiriman cepat👍,1777801255,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077996329,5,Karakteristik: tebal dan lembut,1777795464,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077805376,5,barang sesuai dengan gambar isinya banyak,1777788057,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077665249,5,Bagus sudah tisue paseo mah udah jadi pavorit d keluarga 🥰🥰,1777783163,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077644061,5,"Sesuai pesanan, kemasannya adayang sobek 1,, tapi gpp masih aman",1777782484,1 minggu lalu,240 Sheets X 3 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077543337,5,Nice 👍,1777779767,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077415977,5,Real pick,1777775728,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2077247171,5,"Aroma: Wangi
Bahan: Lembut banget
Kebersihan: Bagus untuk membersihkan
Karakteristik: Lembuta",1777766354,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,True,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2074639526,5,Udah langganan dan bakal repeat order tiap bulan karna seluruh itu sama tisu,1777624943,1 minggu lalu,240 Sheets x 5 Packs,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2074599028,4,bajk,1777623467,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2074572739,5,Oke mendarat,1777622522,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2074065062,5,Pas buka aplikasi dapat harga murah langsung cek out. Memang lagi butuh tissue paseo,1777606574,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,False,False,
Paseo Tissue Smart Facial Soft Pack 720 Ply Mt,2073800627,4,Bahan: tebelll,1777596942,1 minggu lalu,240 Sheets x 1 Pack,True,Anonymous,0,True,False,
